img_fn,mask_basename,mean_similarity_score,mask_area_pixels,mask_area_fraction,mask_centroid_x,mask_centroid_y,image_width,image_height,center_distance_pixels,animacy_bin,person_bin,max_gbvs,mean_gbvs
1037_Seagull_mask_1.png,1037_Seagull_mask_1.png,0.7865623950958252,20443,0.04258958333333333,324.38238027686737,112.65719317125667,800,600,201.37748448253163,1.0,0.0,214,123.078951
1037_bottle_mask_0.png,1037_bottle_mask_0.png,0.6718207657337188,23919,0.04983125,353.1715790793929,416.46435887787953,800,600,125.80534103411644,0.0,0.0,169,101.76203
1038_Sign_mask_0.png,1038_Sign_mask_0.png,0.708355264230208,44993,0.09373541666666667,346.2553508323517,118.72871335541085,800,600,188.44959734668092,0.0,0.0,155,81.836041
1038_dog_mask_0.png,1038_dog_mask_0.png,0.6630325019359589,33020,0.06879166666666667,517.8771047849788,469.9576620230163,800,600,207.53060853673298,1.0,0.0,255,91.641702
1038_dog_mask_1.png,1038_dog_mask_1.png,0.7439588362520392,2753,0.0057354166666666664,349.54013803123866,60.82055938975663,800,600,243.85213383925182,1.0,0.0,131,55.681438
1038_gate_mask_0.png,1038_gate_mask_0.png,0.6166113138198852,87555,0.18240625,429.1995659870938,275.81525898006964,800,600,37.98725019006919,0.0,0.0,198,51.045937
1039_Woman_in_yellow_mask_0.png,1039_Woman_in_yellow_mask_0.png,0.3245940089225769,54422,0.11337916666666667,347.6041674322884,346.5306126198964,800,600,70.03610469821055,1.0,1.0,255,131.356235
1039_tennis_ball_mask_0.png,1039_tennis_ball_mask_0.png,0.7510369956493378,604,0.0012583333333333333,177.45364238410596,172.98013245033113,800,600,255.56185516479422,0.0,0.0,102,86.437086
1039_tennis_racket_mask_0.png,1039_tennis_racket_mask_0.png,0.7472718536853791,5427,0.01130625,247.1651004238069,69.63663165653216,800,600,275.7591154161429,0.0,0.0,102,39.17026
1040_Tomatoes_mask_merged.png,1040_Tomatoes_mask_merged.png,0.6696386575698853,27086,0.05642916666666667,194.21121612641218,342.9991139333973,800,600,209.8467481217837,0.0,0.0,214,162.365318
1040_bananas_mask_merged.png,1040_bananas_mask_merged.png,0.6868445548144254,55541,0.11571041666666666,669.4285842890837,331.17884085630436,800,600,271.7811427864487,0.0,0.0,246,124.544445
1040_vase_mask_0.png,1040_vase_mask_0.png,0.7257729768753052,92687,0.19309791666666667,387.2640283966468,293.2541348840722,800,600,13.737897660283773,0.0,0.0,255,128.343176
1046_boat_mask_merged.png,1046_boat_mask_merged.png,0.7050331771373749,2584,0.005383333333333334,474.70743034055727,67.40363777089783,800,600,243.97720987504627,0.0,0.0,50,41.481811
1046_man_in_dark_shorts_mask_0.png,1046_man_in_dark_shorts_mask_0.png,0.5327067285776138,20009,0.04168541666666667,576.3913239042431,319.9924034184617,800,600,178.07436387773743,1.0,1.0,255,191.405518
1046_man_in_dark_shorts_mask_1.png,1046_man_in_dark_shorts_mask_1.png,0.5280234217643738,27373,0.05702708333333333,151.62667592152852,309.6854930040551,800,600,248.08250453719344,1.0,1.0,184,124.057685
1047_Woman_in_white_mask_0.png,1047_Woman_in_white_mask_0.png,0.6030508063056252,10577,0.022035416666666665,128.71976931076864,361.8512810815921,800,600,277.8661828733915,1.0,1.0,141,89.252813
1047_backpack_mask_0.png,1047_backpack_mask_0.png,0.7191907644271851,3269,0.006810416666666667,589.5237075558275,360.16059957173445,800,600,199.4710950831347,0.0,0.0,220,190.487611
1047_man_in_blue_mask_0.png,1047_man_in_blue_mask_0.png,0.6043622851371765,11153,0.023235416666666668,330.0376580292298,376.13691383484263,800,600,103.43226534400817,1.0,1.0,255,144.493231
